status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
discarded,Deep Learning and Machine Learning: Advancing Big Data Analytics and Management with Design Patterns,"Keyu Chen; Ziqian Bi; Tianyang Wang; Yizhu Wen; Pohsun Feng; Qian Niu; Junyu Liu; Benji Peng; Sen Zhang; Ming Li; Pan, Xuanhe; Jiawei Xu; Jinlang Wang; Song, Xinyuan; Ming Liu",2024,arXiv (Cornell University),10.48550/arxiv.2410.03795,https://openalex.org/W4403928919,adjacent-subtopic; design-patterns-book,"This book, Design Patterns in Machine Learning and Deep Learning: Advancing Big Data Analytics Management, presents a comprehensive study of essential design patterns tailored for large-scale machine learning and deep learning applications. The book explores the application of classical software engineering patterns, Creational, Structural, Behavioral, and Concurrency Patterns, to optimize the development, maintenance, and scalability of big data analytics systems. Through practical examples and detailed Python implementations, it bridges the gap between traditional object-oriented design patterns and the unique demands of modern data analytics environments. Key design patterns such as Singleton, Factory, Observer, and Strategy are analyzed for their impact on model management, deployment strategies, and team collaboration, providing invaluable insights into the engineering of efficient, reusable, and flexible systems. This volume is an essential resource for developers, researchers, and engineers aiming to enhance their technical expertise in both machine learning and software design.",openalex,llm,0.880,unreviewed,
discarded,Engineering testable and maintainable software with Spring Boot and React,Conor Muldoon; Levent Görgü; John O’Sullivan; Wim G. Meijer; Bartholomew Masterson; G. M. P. O’Hare,2021,,10.36227/techrxiv.15147723.v3,https://openalex.org/W4253349486,adjacent-subtopic; law-of-demeter,"The paper discusses practices and patterns for the development of maintainable and testable software using the React and Spring Boot frameworks. There have been many textbooks written on both React and Spring Boot, but little in the way of comprehensive research studies and critical analyses in the literature. The paper draws from a well-known software development guideline for encapsulation and modularity, namely the `Law of Demeter’, but differs from it in a number of ways. It extends the application of the principle of least knowledge to non-pure object-oriented programming languages, first-class JavaScript functions, and the properties of React components. Additionally, it introduces component closure factories, which address the prop drilling problem in React. Component closure factories differ from other solutions to this problem that make state global and make it more difficult to reuse components. Providing guidelines in relation to the development of testable React and Spring Boot applications is important in that these technologies are widely used in industry. In addition to the principle of least knowledge and component closure factories, the paper discusses a number of supplementary practices and provides a case study.",openalex,llm,0.860,unreviewed,
discarded,The Essence of Entity Component System,Anisha Tasnim; Tian Zhao,2026,,10.1145/3748522.3779910,https://openalex.org/W7164045097,adjacent-subtopic; ecs-formalization,"Modern game engines increasingly adopt the Entity Component System (ECS) paradigm as a data-oriented alternative to traditional object-oriented architecture. While ECS promotes modularity and performance through the separation of data and behavior, its practical efficiency depends heavily on the underlying data layout. Despite widespread adoption in frameworks, such as Unity DOTS, Bevy, and Flecs, the semantics of the archetype ECS remain informal and implementation-dependent, limiting rigorous reasoning about determinism, system scheduling, and structural mutations. This work formalizes and experimentally evaluates the archetype ECS. The formal model captures entity creation, component composition, system execution, and archetype migration as compositional state transitions, establishing the core invariants of archetype organization. Using a Tower Defense simulation, we compare the archetype ECS with alternative designs under identical conditions. Results show that the archetype ECS achieves higher frame rate and better frame stability than alternative designs, due to improved cache efficiency and consistent entity access. By uniting formal semantics with empirical validation, this study shows that the archetype ECS outperforms traditional architectures and provides a solid foundation for reasoning about correctness and parallelism.",openalex,llm,0.760,unreviewed,
discarded,A Study of In-depth Issues Surrounding Object Oriented Languages using Object Oriented Design Patterns,Clarence JMTauro; N Ganesan; Krishna Priya R; F Bhavya,2012,International Journal of Computer Applications,10.5120/5713-7771,https://openalex.org/W2159661967,adjacent-subtopic; design-patterns-general,"In this competitive world, all enterprises depend on the IT as their active support for various purposes. As a result the software projects are becoming larger and more complex. Hence the developers face challenge of developing the complex software's more quickly. The best solution to this is the concept of Reuse Through object oriented analysis pattern it is possible to solve the problems occurring in software development through its reusable capacity Good OO designs are reusable and stable nature, this provides the ability of this pattern to be used in Other applications which share the same knowledge Patterns show you how to build systems with good OO design qualities. The main aim of ""object oriented analysis pattern"" is to provide expert solution to recurring business problem and to produce more reliable conceptual design. In this paper, we formally give an overview on the state of Object-oriented modeling using patterns and classification of analysis pattern and development on analysis pattern and also the applications of analysis patterns",openalex,llm,0.830,unreviewed,
discarded,Composition Over Inheritance: A Narrative Review of the Entity-Component-System Pattern in Game Engine Architecture,Zen Revista; 10 GAME,2026,Zenodo (CERN European Organization for Nuclear Research),10.5281/zenodo.22164842,https://openalex.org/W7204632896,supports-claim; ecs; gof-attribution; narrative-review; off-topic-false-hit,"The Entity-Component-System pattern is game engineering's answer to the deepest architectural question of interactive software: how to organize thousands of heterogeneous, constantly mutating objects without drowning in inheritance hierarchies---entities as identifiers, components as pure data, and systems as the logic that transforms the data. This article presents a narrative review of the primary literature of that pattern, from the interface-design and pattern corpora that shaped its thinking---Krasner and Pope's model-view-controller, the Gang of Four's design patterns with their composition-over-inheritance doctrine, and Buschmann and colleagues' pattern-oriented software architecture---through the game industry's founding documents: Bilas' data-oriented, data-driven component system presented at the 2002 Game Developers Conference and Adams' evolve your hierarchy, the two texts that crystallized the shift from deep class trees to composition, West's refactoring game entities with components, which carried the pattern to the magazine mainstream, and the engine corpora: Gregory's game engine architecture, Nystrom's game programming patterns, Acton's data-oriented design and C++, Fabian's data-oriented design, Martin's clean architecture, and Unity's Entity Component System documentation, which industrialized the pattern for mass development. The synthesis is organized around three themes: the inheritance crisis, in which the deep hierarchies of object-oriented engines failed at scale; the composition solution, in which entities, components, and systems separated identity, state, and behavior; and the data-oriented execution, in which cache-aware memory layout turned the pattern into a performance architecture. It is concluded that ECS is software architecture's natural experiment---a pattern invented, refined, and validated inside the game industry's pressure cooker---and that its separation of data from logic has become the modern engine's organizing principle.",openalex,llm_reviewed,0.990,changed,kept->discarded
discarded,Composition Over Inheritance: A Narrative Review of the Entity-Component-System Pattern in Game Engine Architecture,Zen Revista; 10 GAME,2026,Zenodo (CERN European Organization for Nuclear Research),10.5281/zenodo.22164841,https://openalex.org/W7204660530,supports-claim; ecs; gof-attribution; narrative-review; off-topic-false-hit,"The Entity-Component-System pattern is game engineering's answer to the deepest architectural question of interactive software: how to organize thousands of heterogeneous, constantly mutating objects without drowning in inheritance hierarchies---entities as identifiers, components as pure data, and systems as the logic that transforms the data. This article presents a narrative review of the primary literature of that pattern, from the interface-design and pattern corpora that shaped its thinking---Krasner and Pope's model-view-controller, the Gang of Four's design patterns with their composition-over-inheritance doctrine, and Buschmann and colleagues' pattern-oriented software architecture---through the game industry's founding documents: Bilas' data-oriented, data-driven component system presented at the 2002 Game Developers Conference and Adams' evolve your hierarchy, the two texts that crystallized the shift from deep class trees to composition, West's refactoring game entities with components, which carried the pattern to the magazine mainstream, and the engine corpora: Gregory's game engine architecture, Nystrom's game programming patterns, Acton's data-oriented design and C++, Fabian's data-oriented design, Martin's clean architecture, and Unity's Entity Component System documentation, which industrialized the pattern for mass development. The synthesis is organized around three themes: the inheritance crisis, in which the deep hierarchies of object-oriented engines failed at scale; the composition solution, in which entities, components, and systems separated identity, state, and behavior; and the data-oriented execution, in which cache-aware memory layout turned the pattern into a performance architecture. It is concluded that ECS is software architecture's natural experiment---a pattern invented, refined, and validated inside the game industry's pressure cooker---and that its separation of data from logic has become the modern engine's organizing principle.",openalex,llm_reviewed,0.990,changed,kept->discarded
discarded,Object-oriented programming : bringing perspective to the claims and counter-claims,Len Naidoo,2009,Open University of Cape Town (University of Cape Town),,https://openalex.org/W640379969,adjacent-subtopic; oop-perspective,,openalex,llm,0.550,unreviewed,
discarded,An open-source tool for detecting violations of object-oriented design principles in Java,Roland Oberweger,2020,reposiTUm (TU Wien),10.34726/hss.2020.65189,https://openalex.org/W3154524683,adjacent-subtopic; design-principle-tooling,"Designprinzipien helfen Entwicklern beim Erstellen von Designs, welche leicht implementiert und gewartet werden können. Designprinzipien sind aber nur Heuristiken. Eine Verletzung eines Designprinzips zu finden hat zwei Vorteile. Erstens hat eine Designprinzip-Verletzung, im Gegensatz zu einer Metrik, eine genaue Stelle im Programmcode. Zweitens ist das Designprinzip selbst schon die Anleitung, um das Problem zu beheben. Normalerweise wird die Einhaltung von Designprinzipien manuell überprüft, weil es wenig bis gar keine Toolunterstützung gibt, vor allem im Open-Source Bereich. Verfügbare Tools konzentrieren sich auf Metriken, häufige Programmierfehler und ein paar wenige Best-Practices, bringen diese aber nie in Verbindung mit Designprinzipien. Die meiste bestehende Literatur im Bereich der Designqualität und ihrer Messbarkeit fokussiert sich auf Metriken, aber es wurde auch schon daran geforscht Verletzungen von Designprinzipien zu finden. Designprinzipien können in Design-Best-Practices zerlegt werden, welche konkret genug sind, damit ihre Verletzungen mittels statischer Code-Analyse gefunden werden können. In dieser Arbeit analysieren wir die Erkennbarkeit von Verletzungen von 23 Designprinzipien. Wir schauen uns alle Prinzipien an die bei einer Websuche aufscheinen und häufig diskutiert werden. Weil Designprinzipien vage sind, beschreiben wir sie genau. Für manche Designprinzipien gibt es bereits Erkennungsstrategien in der Literatur, für die restlichen haben wir selbst welche entwickelt. Um die Erkennungsstrategien zu evaluieren führen wir ein statisches Code-Analyse-Tool ein, welches die Erkennungsstrategien implementiert. Das neue Tool lassen wir über Open-Source Projekte laufen und analysieren das Ergebnis, um die Eignung der Erkennungsstrategien und das Tool selbst zu bewerten. Unsere Evaluierung legt nahe, dass Verletzungen von 13 der analysierten Designprinzipien automatisch erkannt werden können. Wir finden heraus, dass Verletzungen von sieben Designprinzipien grundsätzlich nicht automatisch erkennbar sind. Bei zwei Prinzipien waren wir von ihrer automatischen Erkennbarkeit überzeugt, müssen diese Annahme aber aufgrund unserer Evaluierung wieder verwerfen. Für ein Designprinzip haben wir zu wenig Information um eine sichere Aussage treffen zu können. Wir denken die automatische Erkennung von Verletzungen von Designprinzipien ist hilfreich, um die Designqualität eines Projekts zu bestimmen. Die Anzahl an gefundenen Verletzungen ist ein Indikator für die Gesamtqualität. Weiters denken wir, dass die Typen von Verletzungen Aufschluss darüber geben, welche Designaspekte vernachlässigt wurden.",openalex,llm,0.690,unreviewed,
kept,Selected OOP Design Best Practices,Rongpeng Li,2023,,10.1201/9781003316909-7,https://openalex.org/W4386770923,supports-claim; best-practices; python,"This chapter covers the basics of Object-Oriented Programming (OOP) design in scikit-learn, a popular machine learning library in Python. I discussed the use of classes to represent machine learning models and data transformers. I provided examples of building custom estimators and preprocessing steps and highlight best practices such as composition over inheritance and adhering to the scikit-learn coding style guide.",openalex,llm,0.970,unreviewed,
discarded,Concurrent materials and process selection in conceptual design,S.D. Kleban,1998,University of North Texas Digital Library (University of North Texas),,https://openalex.org/W2022925317,off-topic-false-hit; materials-composition,"A method for concurrent selection of materials and a joining process based on product requirements using a knowledge-based, constraint satisfaction approach facilitates the product design and manufacturing process. Using a Windows-based computer video display and a data base of materials and their properties, the designer can ascertain the preferred composition of two parts based on various operating/environmental constraints such as load, temperature, lifetime, etc. Optimum joinder of the two parts may simultaneously be determined using a joining process data base based upon the selected composition of the components as well as the operating/environmental constraints.",openalex,llm,1.000,unreviewed,
kept,Working with Protocols,Jiva DeVoe,2011,,10.1002/9781118257692.ch7,https://openalex.org/W1523092322,supports-claim; protocols; favoring-composition,This Chapter contains sections titled: Favoring Composition Over Inheritance Implementing Protocols in Your Objectsd Exploring examples of protocol use Summary,openalex,llm,0.980,unreviewed,
discarded,Towards Pervasive Intelligence: Reflections on the Evolution of the Agent Factory Framework,Conor Muldoon; G. M. P. O’Hare; Rem Collier; MichaelJ. O’Grady,2009,,10.1007/978-0-387-89299-3_6,https://openalex.org/W1649846832,adjacent-subtopic; agent-framework,,openalex,llm,0.520,unreviewed,
discarded,Ignition delay times of NH3 /DME blends at high pressure and low DME fraction: RCM experiments and simulations,Liming Dai; Hamid Hashemi; Peter Glarborg; Sander Gersen; Paul Marshall; A.V. Mokhov; H.B. Levinsky,2021,Combustion and Flame,10.1016/j.combustflame.2020.12.048,https://openalex.org/W3120950718,off-topic-false-hit; chemistry,,openalex,llm,1.000,unreviewed,
kept,Leveraging Interfaces in Java to Address the Absence of Multiple Inheritance: A Comprehensive Analysis,Ashok Jahagirdar,2025,International Journal of Science and Research (IJSR),10.21275/sr25218124233,https://openalex.org/W4407847742,qualifies-claim; multiple-inheritance; interfaces,"Java, as a robust and widely-used object-oriented programming language, was designed with simplicity and clarity in mind. One of the key design decisions in Java was to avoid multiple inheritance of classes, a feature present in some other object-oriented languages like C++. Multiple inheritance, while powerful, introduces significant complexities, such as the diamond problem, which leads to ambiguity in method resolution when a class inherits from two or more classes that share a common ancestor. To address this limitation, Java introduced interfaces, a construct that allows classes to inherit multiple behaviors without the complications associated with multiple inheritance. This research paper explores how interfaces in Java effectively fill the gap left by the absence of multiple inheritance of classes. Interfaces provide a mechanism for defining contracts (abstract methods) that classes can implement, enabling them to exhibit polymorphic behavior and adhere to multiple sets of rules. With the introduction of default methods in Java 8, interfaces gained the ability to provide method implementations, further enhancing their utility and flexibility. This paper demonstrates, through practical examples, how interfaces can be used to simulate multiple inheritance-like behavior while maintaining the simplicity and clarity of Java?s object-oriented model. Additionally, the paper critically examines the advantages and disadvantages of using interfaces in Java. While interfaces offer significant benefits, such as loose coupling, flexibility, and extensibility, they also have limitations, such as the inability to maintain state (instance variables) and potential complexities arising from default methods in large-scale systems. By analyzing these trade-offs, the paper provides insights into best practices for leveraging interfaces effectively in Java applications. Through this exploration, the paper aims to provide a comprehensive understanding of how interfaces in Java address the challenges posed by the absence of multiple inheritance, while also highlighting their limitations and offering guidance on their appropriate use in modern software development.",openalex,llm,0.820,unreviewed,
discarded,The C++ programming language in cheminformatics and computational chemistry,Dmitrii N. Rassokhin,2020,Journal of Cheminformatics,10.1186/s13321-020-0415-y,https://openalex.org/W3013282049,adjacent-subtopic; language-overview,"This paper describes salient features of the C++ programming language and its programming ecosystem, with emphasis on how the language affects scientific software development. Brief history of C++ and its predecessor the C language is provided. Most important aspects of the language that define models of programming are described in greater detail and illustrated with code examples. Special attention is paid to the interoperability between C++ and other high-level languages commonly used in cheminformatics, machine learning, data processing and statistical computing.",openalex,llm,0.940,unreviewed,
kept,Inheritance software metrics on smart contracts,Ashish Rajendra Sai; Conor Holmes; Jim Buckley; Andrew Le Gear,2020,,10.1145/3387904.3389284,https://openalex.org/W3042827629,qualifies-claim; metrics; smart-contracts; inheritance-harmless,"Blockchain systems have gained substantial traction recently, partly due to the potential of decentralized immutable mediation of economic activities. Ethereum is a prominent example that has the provision for executing stateful computing scripts known as Smart Contracts. These smart contracts resemble traditional programs, but with immutability being the core differentiating factor. Given their immutability and potential high monetary value, it becomes imperative to develop high-quality smart contracts. Software metrics have traditionally been an essential tool in determining programming quality. Given the similarity between smart contracts (written in Solidity for Ethereum) and object-oriented (OO) programming, OO metrics would appear applicable. In this paper, we empirically evaluate inheritance-based metrics as applied to smart contracts. We adopt this focus because, traditionally, inheritance has been linked to a more complex codebase which we posit is not the case with Solidity based smart contracts. In this work, we evaluate the hypothesis that, due to the differences in the context of smart contracts and OO programs, it may not be appropriate to use the same interpretation of inheritance based metrics for assessment.",openalex,llm,0.980,unreviewed,
discarded,What Programmers do with Inheritance in Java and C,B. Brekelmans,2014,"Centrum Wiskunde & Informatica (CWI), the national research institute for mathematics and computer science in the Netherlands",,https://openalex.org/W2566648496,adjacent-subtopic; inheritance-usage-empirical,"Inheritance is a widely used concept in modern object oriented software engineering. Previous studies show that inheritance is widely used in practice yet empirical data about how it is used in practice is scarce. An empirical study into this subject has been done by Tempero, Yang and Noble titled “What Programmers do with Inheritance in Java” [1]. This study replicates and extends the study by Tempero et al through inclusion of C# and explanation of the differences and similarities between the languages with respect to practical use of inheritance. It contributes towards the validation and broadening of original conclusions. This study presents a comparative analysis of 169 open source C# and Java systems totalling around 23 million lines of code. Interesting findings are presented on the potential effects of forbidding implicit dynamic binding and inferring types for local variables on the practical use of inheritance amongst C# and Java open-source systems.",openalex,llm,0.840,unreviewed,
discarded,What orientation should Ada objects take?,Jean-Pierre Rosen,1992,Communications of the ACM,10.1145/138844.138849,https://openalex.org/W2022980021,adjacent-subtopic; language-design,"article Free Access Share on What orientation should Ada objects take? Author: J. P. Rosen Adalog, Vanves, France Adalog, Vanves, FranceView Profile Authors Info & Claims Communications of the ACMVolume 35Issue 11Nov. 1992pp 71–76https://doi.org/10.1145/138844.138849Published:01 November 1992Publication History 12citation317DownloadsMetricsTotal Citations12Total Downloads317Last 12 Months18Last 6 weeks5 Get Citation AlertsNew Citation Alert added!This alert has been successfully added and will be sent to:You will be notified whenever a record that you have chosen has been cited.To manage your alert preferences, click on the button below.Manage my AlertsNew Citation Alert!Please log in to your account Save to BinderSave to BinderCreate a New BinderNameCancelCreateExport CitationPublisher SiteeReaderPDF",openalex,llm,0.670,unreviewed,
kept,"The Decorator Pattern in Software Engineering: Principles, Design, and Applications",Arun Neelan,2025,International Journal of Emerging Trends in Computer Science and Information Technology,10.63282/3050-9246.ijetcsit-v6i4p115,https://openalex.org/W7114995657,supports-claim; decorator; composition-over-inheritance,"Design patterns provide reusable solutions to recurring software design problems, supporting the development of flexible and maintainable systems. Among these, the Decorator pattern is a structural pattern that enables dynamic extension of object behavior without altering existing code. This paper presents a comprehensive review of the Decorator pattern, examining its theoretical foundations, standard structure, and practical implementation. It highlights how the pattern reinforces key object-oriented principles particularly the Open/Closed Principle and composition over inheritance and demonstrates its application through a Java- based text-formatting example. Comparative discussion with related patterns such as Proxy, Strategy, and Composite clarifies its distinctive role in incremental behavior extension. Real-world applications, including the Java I/O framework and middleware or network-processing systems, further illustrate its practical relevance. The paper concludes by evaluating the pattern’s strengths, limitations, and performance considerations, and by outlining future directions involving functional, aspect-oriented, and AI-assisted approaches",openalex,llm,0.990,unreviewed,
